,province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum
302,湖南,430000,6155b214590c66e6,SUV,2016,1,2539,4316.0,12.0,3219.0
303,福建,350000,6155b214590c66e6,SUV,2016,1,820,3100.0,12.0,3219.0
304,辽宁,210000,6155b214590c66e6,SUV,2016,1,967,3584.0,12.0,3219.0
305,重庆,500000,6155b214590c66e6,SUV,2016,1,1093,2236.0,12.0,3219.0
306,陕西,610000,6155b214590c66e6,SUV,2016,1,1187,3832.0,12.0,3219.0
307,黑龙江,230000,6155b214590c66e6,SUV,2016,1,797,3283.0,12.0,3219.0
308,上海,310000,28e29f2c03dcd84c,Sedan,2016,1,1357,630.0,6.0,10690.0
309,云南,530000,28e29f2c03dcd84c,Sedan,2016,1,572,494.0,6.0,10690.0
310,内蒙古,150000,28e29f2c03dcd84c,Sedan,2016,1,624,332.0,6.0,10690.0
311,北京,110000,28e29f2c03dcd84c,Sedan,2016,1,1794,729.0,6.0,10690.0
312,四川,510000,28e29f2c03dcd84c,Sedan,2016,1,933,1214.0,6.0,10690.0
313,安徽,340000,28e29f2c03dcd84c,Sedan,2016,1,1168,830.0,6.0,10690.0
314,山东,370000,28e29f2c03dcd84c,Sedan,2016,1,1944,1157.0,6.0,10690.0
315,山西,140000,28e29f2c03dcd84c,Sedan,2016,1,1214,452.0,6.0,10690.0
316,广东,440000,28e29f2c03dcd84c,Sedan,2016,1,542,1227.0,6.0,10690.0
317,广西,450000,28e29f2c03dcd84c,Sedan,2016,1,218,239.0,6.0,10690.0
318,江苏,320000,28e29f2c03dcd84c,Sedan,2016,1,2309,1575.0,6.0,10690.0
319,江西,360000,28e29f2c03dcd84c,Sedan,2016,1,722,338.0,6.0,10690.0
320,河北,130000,28e29f2c03dcd84c,Sedan,2016,1,1886,930.0,6.0,10690.0
321,河南,410000,28e29f2c03dcd84c,Sedan,2016,1,1577,1464.0,6.0,10690.0
322,浙江,330000,28e29f2c03dcd84c,Sedan,2016,1,1114,1154.0,6.0,10690.0
323,湖北,420000,28e29f2c03dcd84c,Sedan,2016,1,523,557.0,6.0,10690.0
324,湖南,430000,28e29f2c03dcd84c,Sedan,2016,1,747,534.0,6.0,10690.0
325,福建,350000,28e29f2c03dcd84c,Sedan,2016,1,584,411.0,6.0,10690.0
326,辽宁,210000,28e29f2c03dcd84c,Sedan,2016,1,263,277.0,6.0,10690.0
327,重庆,500000,28e29f2c03dcd84c,Sedan,2016,1,800,379.0,6.0,10690.0
328,陕西,610000,28e29f2c03dcd84c,Sedan,2016,1,789,532.0,6.0,10690.0
329,黑龙江,230000,28e29f2c03dcd84c,Sedan,2016,1,183,193.0,6.0,10690.0
330,上海,310000,37aa9169b575ef79,Sedan,2016,1,46,1342.0,90.0,1900.0
331,云南,530000,37aa9169b575ef79,Sedan,2016,1,1285,1193.0,90.0,1900.0
332,内蒙古,150000,37aa9169b575ef79,Sedan,2016,1,1314,1995.0,90.0,1900.0
333,北京,110000,37aa9169b575ef79,Sedan,2016,1,945,3217.0,90.0,1900.0
334,四川,510000,37aa9169b575ef79,Sedan,2016,1,2222,3402.0,90.0,1900.0
335,安徽,340000,37aa9169b575ef79,Sedan,2016,1,607,1100.0,90.0,1900.0
336,山东,370000,37aa9169b575ef79,Sedan,2016,1,4027,5902.0,90.0,1900.0
337,山西,140000,37aa9169b575ef79,Sedan,2016,1,1234,2265.0,90.0,1900.0
338,广东,440000,37aa9169b575ef79,Sedan,2016,1,1556,4162.0,90.0,1900.0
339,广西,450000,37aa9169b575ef79,Sedan,2016,1,493,568.0,90.0,1900.0
340,江苏,320000,37aa9169b575ef79,Sedan,2016,1,917,2663.0,90.0,1900.0
341,江西,360000,37aa9169b575ef79,Sedan,2016,1,496,852.0,90.0,1900.0
342,河北,130000,37aa9169b575ef79,Sedan,2016,1,3740,7103.0,90.0,1900.0
343,河南,410000,37aa9169b575ef79,Sedan,2016,1,2560,4993.0,90.0,1900.0
344,浙江,330000,37aa9169b575ef79,Sedan,2016,1,800,2216.0,90.0,1900.0
345,湖北,420000,37aa9169b575ef79,Sedan,2016,1,841,1449.0,90.0,1900.0
346,湖南,430000,37aa9169b575ef79,Sedan,2016,1,2251,1420.0,90.0,1900.0
347,福建,350000,37aa9169b575ef79,Sedan,2016,1,788,1079.0,90.0,1900.0
348,辽宁,210000,37aa9169b575ef79,Sedan,2016,1,1349,2805.0,90.0,1900.0
349,重庆,500000,37aa9169b575ef79,Sedan,2016,1,234,582.0,90.0,1900.0
350,陕西,610000,37aa9169b575ef79,Sedan,2016,1,1113,1981.0,90.0,1900.0
351,黑龙江,230000,37aa9169b575ef79,Sedan,2016,1,1494,2656.0,90.0,1900.0
352,上海,310000,63065128401bb3ff,Sedan,2016,1,2375,1432.0,11.0,3702.0
353,云南,530000,63065128401bb3ff,Sedan,2016,1,1009,1031.0,11.0,3702.0
354,内蒙古,150000,63065128401bb3ff,Sedan,2016,1,744,768.0,11.0,3702.0
355,北京,110000,63065128401bb3ff,Sedan,2016,1,1468,1521.0,11.0,3702.0
356,四川,510000,63065128401bb3ff,Sedan,2016,1,2462,2861.0,11.0,3702.0
357,安徽,340000,63065128401bb3ff,Sedan,2016,1,3082,2063.0,11.0,3702.0
358,山东,370000,63065128401bb3ff,Sedan,2016,1,5502,3047.0,11.0,3702.0
359,山西,140000,63065128401bb3ff,Sedan,2016,1,2073,1100.0,11.0,3702.0
360,广东,440000,63065128401bb3ff,Sedan,2016,1,2669,3285.0,11.0,3702.0
361,广西,450000,63065128401bb3ff,Sedan,2016,1,722,623.0,11.0,3702.0
362,江苏,320000,63065128401bb3ff,Sedan,2016,1,5630,4046.0,11.0,3702.0
363,江西,360000,63065128401bb3ff,Sedan,2016,1,2694,1100.0,11.0,3702.0
364,河北,130000,63065128401bb3ff,Sedan,2016,1,4516,2500.0,11.0,3702.0
365,河南,410000,63065128401bb3ff,Sedan,2016,1,4592,3791.0,11.0,3702.0
366,浙江,330000,63065128401bb3ff,Sedan,2016,1,3120,2982.0,11.0,3702.0
367,湖北,420000,63065128401bb3ff,Sedan,2016,1,2590,1582.0,11.0,3702.0
368,湖南,430000,63065128401bb3ff,Sedan,2016,1,2791,1436.0,11.0,3702.0
369,福建,350000,63065128401bb3ff,Sedan,2016,1,1609,1080.0,11.0,3702.0
370,辽宁,210000,63065128401bb3ff,Sedan,2016,1,916,849.0,11.0,3702.0
371,重庆,500000,63065128401bb3ff,Sedan,2016,1,1039,764.0,11.0,3702.0
372,陕西,610000,63065128401bb3ff,Sedan,2016,1,1658,1396.0,11.0,3702.0
373,黑龙江,230000,63065128401bb3ff,Sedan,2016,1,399,594.0,11.0,3702.0
374,上海,310000,ea489c253676aafc,Sedan,2016,1,968,1200.0,61.0,1111.0
375,云南,530000,ea489c253676aafc,Sedan,2016,1,612,645.0,61.0,1111.0
376,内蒙古,150000,ea489c253676aafc,Sedan,2016,1,712,631.0,61.0,1111.0
377,北京,110000,ea489c253676aafc,Sedan,2016,1,529,1706.0,61.0,1111.0
378,四川,510000,ea489c253676aafc,Sedan,2016,1,1515,1618.0,61.0,1111.0
379,安徽,340000,ea489c253676aafc,Sedan,2016,1,1394,907.0,61.0,1111.0
380,山东,370000,ea489c253676aafc,Sedan,2016,1,5127,3489.0,61.0,1111.0
381,山西,140000,ea489c253676aafc,Sedan,2016,1,2427,1517.0,61.0,1111.0
382,广东,440000,ea489c253676aafc,Sedan,2016,1,467,2020.0,61.0,1111.0
383,广西,450000,ea489c253676aafc,Sedan,2016,1,403,334.0,61.0,1111.0
384,江苏,320000,ea489c253676aafc,Sedan,2016,1,1366,2076.0,61.0,1111.0
385,江西,360000,ea489c253676aafc,Sedan,2016,1,955,502.0,61.0,1111.0
386,河北,130000,ea489c253676aafc,Sedan,2016,1,4674,3377.0,61.0,1111.0
387,河南,410000,ea489c253676aafc,Sedan,2016,1,2819,2522.0,61.0,1111.0
388,浙江,330000,ea489c253676aafc,Sedan,2016,1,1400,1671.0,61.0,1111.0
389,湖北,420000,ea489c253676aafc,Sedan,2016,1,677,757.0,61.0,1111.0
390,湖南,430000,ea489c253676aafc,Sedan,2016,1,1213,593.0,61.0,1111.0
391,福建,350000,ea489c253676aafc,Sedan,2016,1,500,540.0,61.0,1111.0
392,辽宁,210000,ea489c253676aafc,Sedan,2016,1,790,1053.0,61.0,1111.0
393,重庆,500000,ea489c253676aafc,Sedan,2016,1,587,450.0,61.0,1111.0
394,陕西,610000,ea489c253676aafc,Sedan,2016,1,916,1172.0,61.0,1111.0
395,黑龙江,230000,ea489c253676aafc,Sedan,2016,1,447,638.0,61.0,1111.0
396,上海,310000,cd5841d44fd7625e,Sedan,2016,1,317,1101.0,11.0,852.0
397,云南,530000,cd5841d44fd7625e,Sedan,2016,1,523,982.0,11.0,852.0
398,内蒙古,150000,cd5841d44fd7625e,Sedan,2016,1,445,851.0,11.0,852.0
399,北京,110000,cd5841d44fd7625e,Sedan,2016,1,1279,1767.0,11.0,852.0
400,四川,510000,cd5841d44fd7625e,Sedan,2016,1,985,2613.0,11.0,852.0
401,安徽,340000,cd5841d44fd7625e,Sedan,2016,1,594,1366.0,11.0,852.0
402,山东,370000,cd5841d44fd7625e,Sedan,2016,1,1527,2789.0,11.0,852.0
403,山西,140000,cd5841d44fd7625e,Sedan,2016,1,453,930.0,11.0,852.0
404,广东,440000,cd5841d44fd7625e,Sedan,2016,1,752,2476.0,11.0,852.0
405,广西,450000,cd5841d44fd7625e,Sedan,2016,1,211,538.0,11.0,852.0
406,江苏,320000,cd5841d44fd7625e,Sedan,2016,1,1523,3042.0,11.0,852.0
407,江西,360000,cd5841d44fd7625e,Sedan,2016,1,379,745.0,11.0,852.0
408,河北,130000,cd5841d44fd7625e,Sedan,2016,1,1612,2774.0,11.0,852.0
409,河南,410000,cd5841d44fd7625e,Sedan,2016,1,1352,2905.0,11.0,852.0
410,浙江,330000,cd5841d44fd7625e,Sedan,2016,1,764,2333.0,11.0,852.0
411,湖北,420000,cd5841d44fd7625e,Sedan,2016,1,493,1162.0,11.0,852.0
412,湖南,430000,cd5841d44fd7625e,Sedan,2016,1,508,982.0,11.0,852.0
413,福建,350000,cd5841d44fd7625e,Sedan,2016,1,492,894.0,11.0,852.0
414,辽宁,210000,cd5841d44fd7625e,Sedan,2016,1,638,1110.0,11.0,852.0
415,重庆,500000,cd5841d44fd7625e,Sedan,2016,1,313,575.0,11.0,852.0
416,陕西,610000,cd5841d44fd7625e,Sedan,2016,1,491,1174.0,11.0,852.0
417,黑龙江,230000,cd5841d44fd7625e,Sedan,2016,1,789,1107.0,11.0,852.0
418,上海,310000,b25c4e2e3856af22,SUV,2016,1,1571,3964.0,70.0,1177.0
419,云南,530000,b25c4e2e3856af22,SUV,2016,1,844,1794.0,70.0,1177.0
420,内蒙古,150000,b25c4e2e3856af22,SUV,2016,1,349,1381.0,70.0,1177.0
421,北京,110000,b25c4e2e3856af22,SUV,2016,1,1075,4583.0,70.0,1177.0
422,四川,510000,b25c4e2e3856af22,SUV,2016,1,1631,5442.0,70.0,1177.0
423,安徽,340000,b25c4e2e3856af22,SUV,2016,1,1305,2498.0,70.0,1177.0
424,山东,370000,b25c4e2e3856af22,SUV,2016,1,1420,6456.0,70.0,1177.0
425,山西,140000,b25c4e2e3856af22,SUV,2016,1,469,2156.0,70.0,1177.0
426,广东,440000,b25c4e2e3856af22,SUV,2016,1,2185,6346.0,70.0,1177.0
427,广西,450000,b25c4e2e3856af22,SUV,2016,1,412,981.0,70.0,1177.0
428,江苏,320000,b25c4e2e3856af22,SUV,2016,1,2303,6359.0,70.0,1177.0
429,江西,360000,b25c4e2e3856af22,SUV,2016,1,1219,1820.0,70.0,1177.0
430,河北,130000,b25c4e2e3856af22,SUV,2016,1,1075,5345.0,70.0,1177.0
431,河南,410000,b25c4e2e3856af22,SUV,2016,1,1463,5707.0,70.0,1177.0
432,浙江,330000,b25c4e2e3856af22,SUV,2016,1,3182,6133.0,70.0,1177.0
433,湖北,420000,b25c4e2e3856af22,SUV,2016,1,1269,2969.0,70.0,1177.0
434,湖南,430000,b25c4e2e3856af22,SUV,2016,1,1418,2466.0,70.0,1177.0
435,福建,350000,b25c4e2e3856af22,SUV,2016,1,1432,2259.0,70.0,1177.0
436,辽宁,210000,b25c4e2e3856af22,SUV,2016,1,417,2001.0,70.0,1177.0
437,重庆,500000,b25c4e2e3856af22,SUV,2016,1,651,1594.0,70.0,1177.0
438,陕西,610000,b25c4e2e3856af22,SUV,2016,1,640,2537.0,70.0,1177.0
439,黑龙江,230000,b25c4e2e3856af22,SUV,2016,1,352,1691.0,70.0,1177.0
440,上海,310000,4a103c30d593fbbe,Sedan,2016,1,502,2931.0,324.0,3116.0
441,云南,530000,4a103c30d593fbbe,Sedan,2016,1,704,1719.0,324.0,3116.0
442,内蒙古,150000,4a103c30d593fbbe,Sedan,2016,1,749,1909.0,324.0,3116.0
443,北京,110000,4a103c30d593fbbe,Sedan,2016,1,1396,5664.0,324.0,3116.0
444,四川,510000,4a103c30d593fbbe,Sedan,2016,1,2380,6297.0,324.0,3116.0
445,安徽,340000,4a103c30d593fbbe,Sedan,2016,1,1207,2922.0,324.0,3116.0
446,山东,370000,4a103c30d593fbbe,Sedan,2016,1,2790,8324.0,324.0,3116.0
447,山西,140000,4a103c30d593fbbe,Sedan,2016,1,831,2687.0,324.0,3116.0
448,广东,440000,4a103c30d593fbbe,Sedan,2016,1,1467,6940.0,324.0,3116.0
449,广西,450000,4a103c30d593fbbe,Sedan,2016,1,447,1158.0,324.0,3116.0
450,江苏,320000,4a103c30d593fbbe,Sedan,2016,1,2903,7392.0,324.0,3116.0
451,江西,360000,4a103c30d593fbbe,Sedan,2016,1,698,1755.0,324.0,3116.0
452,河北,130000,4a103c30d593fbbe,Sedan,2016,1,2975,9048.0,324.0,3116.0
453,河南,410000,4a103c30d593fbbe,Sedan,2016,1,2415,7320.0,324.0,3116.0
454,浙江,330000,4a103c30d593fbbe,Sedan,2016,1,2040,5682.0,324.0,3116.0
455,湖北,420000,4a103c30d593fbbe,Sedan,2016,1,1338,2940.0,324.0,3116.0
456,湖南,430000,4a103c30d593fbbe,Sedan,2016,1,901,2153.0,324.0,3116.0
457,福建,350000,4a103c30d593fbbe,Sedan,2016,1,813,2225.0,324.0,3116.0
458,辽宁,210000,4a103c30d593fbbe,Sedan,2016,1,1069,3049.0,324.0,3116.0
459,重庆,500000,4a103c30d593fbbe,Sedan,2016,1,402,1176.0,324.0,3116.0
460,陕西,610000,4a103c30d593fbbe,Sedan,2016,1,832,2922.0,324.0,3116.0
461,黑龙江,230000,4a103c30d593fbbe,Sedan,2016,1,857,2940.0,324.0,3116.0
462,上海,310000,7a7885e2d7c00bcf,Hatchback,2016,1,532,942.0,322.0,689.0
463,云南,530000,7a7885e2d7c00bcf,Hatchback,2016,1,384,575.0,322.0,689.0
464,内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2016,1,353,452.0,322.0,689.0
465,北京,110000,7a7885e2d7c00bcf,Hatchback,2016,1,817,1003.0,322.0,689.0
466,四川,510000,7a7885e2d7c00bcf,Hatchback,2016,1,707,1596.0,322.0,689.0
467,安徽,340000,7a7885e2d7c00bcf,Hatchback,2016,1,569,942.0,322.0,689.0
468,山东,370000,7a7885e2d7c00bcf,Hatchback,2016,1,1583,2041.0,322.0,689.0
469,山西,140000,7a7885e2d7c00bcf,Hatchback,2016,1,271,549.0,322.0,689.0
470,广东,440000,7a7885e2d7c00bcf,Hatchback,2016,1,817,2077.0,322.0,689.0
471,广西,450000,7a7885e2d7c00bcf,Hatchback,2016,1,263,405.0,322.0,689.0
472,江苏,320000,7a7885e2d7c00bcf,Hatchback,2016,1,1924,2430.0,322.0,689.0
473,江西,360000,7a7885e2d7c00bcf,Hatchback,2016,1,394,522.0,322.0,689.0
474,河北,130000,7a7885e2d7c00bcf,Hatchback,2016,1,1284,1635.0,322.0,689.0
475,河南,410000,7a7885e2d7c00bcf,Hatchback,2016,1,972,1970.0,322.0,689.0
476,浙江,330000,7a7885e2d7c00bcf,Hatchback,2016,1,1451,2002.0,322.0,689.0
477,湖北,420000,7a7885e2d7c00bcf,Hatchback,2016,1,472,843.0,322.0,689.0
478,湖南,430000,7a7885e2d7c00bcf,Hatchback,2016,1,503,750.0,322.0,689.0
479,福建,350000,7a7885e2d7c00bcf,Hatchback,2016,1,482,634.0,322.0,689.0
480,辽宁,210000,7a7885e2d7c00bcf,Hatchback,2016,1,401,661.0,322.0,689.0
481,重庆,500000,7a7885e2d7c00bcf,Hatchback,2016,1,153,364.0,322.0,689.0
482,陕西,610000,7a7885e2d7c00bcf,Hatchback,2016,1,384,750.0,322.0,689.0
483,黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2016,1,285,486.0,322.0,689.0
484,上海,310000,346393c2c6305fb1,SUV,2016,1,305,394.0,83.0,5664.0
485,云南,530000,346393c2c6305fb1,SUV,2016,1,251,332.0,83.0,5664.0
486,内蒙古,150000,346393c2c6305fb1,SUV,2016,1,312,365.0,83.0,5664.0
487,北京,110000,346393c2c6305fb1,SUV,2016,1,432,552.0,83.0,5664.0
488,四川,510000,346393c2c6305fb1,SUV,2016,1,824,870.0,83.0,5664.0
489,安徽,340000,346393c2c6305fb1,SUV,2016,1,1721,608.0,83.0,5664.0
490,山东,370000,346393c2c6305fb1,SUV,2016,1,1900,1177.0,83.0,5664.0
491,山西,140000,346393c2c6305fb1,SUV,2016,1,488,467.0,83.0,5664.0
492,广东,440000,346393c2c6305fb1,SUV,2016,1,375,936.0,83.0,5664.0
493,广西,450000,346393c2c6305fb1,SUV,2016,1,188,241.0,83.0,5664.0
494,江苏,320000,346393c2c6305fb1,SUV,2016,1,859,862.0,83.0,5664.0
495,江西,360000,346393c2c6305fb1,SUV,2016,1,386,230.0,83.0,5664.0
496,河北,130000,346393c2c6305fb1,SUV,2016,1,1327,946.0,83.0,5664.0
497,河南,410000,346393c2c6305fb1,SUV,2016,1,1147,1024.0,83.0,5664.0
498,浙江,330000,346393c2c6305fb1,SUV,2016,1,368,718.0,83.0,5664.0
499,湖北,420000,346393c2c6305fb1,SUV,2016,1,689,403.0,83.0,5664.0
500,湖南,430000,346393c2c6305fb1,SUV,2016,1,638,322.0,83.0,5664.0
501,福建,350000,346393c2c6305fb1,SUV,2016,1,177,243.0,83.0,5664.0
502,辽宁,210000,346393c2c6305fb1,SUV,2016,1,514,394.0,83.0,5664.0
503,重庆,500000,346393c2c6305fb1,SUV,2016,1,518,223.0,83.0,5664.0
504,陕西,610000,346393c2c6305fb1,SUV,2016,1,356,438.0,83.0,5664.0
505,黑龙江,230000,346393c2c6305fb1,SUV,2016,1,328,422.0,83.0,5664.0
506,上海,310000,02aab221aabc03b9,Sedan,2016,1,617,515.0,132.0,399.0
507,云南,530000,02aab221aabc03b9,Sedan,2016,1,238,204.0,132.0,399.0
508,内蒙古,150000,02aab221aabc03b9,Sedan,2016,1,92,99.0,132.0,399.0
509,北京,110000,02aab221aabc03b9,Sedan,2016,1,799,613.0,132.0,399.0
510,四川,510000,02aab221aabc03b9,Sedan,2016,1,559,695.0,132.0,399.0
511,安徽,340000,02aab221aabc03b9,Sedan,2016,1,285,308.0,132.0,399.0
512,山东,370000,02aab221aabc03b9,Sedan,2016,1,516,715.0,132.0,399.0
513,山西,140000,02aab221aabc03b9,Sedan,2016,1,102,174.0,132.0,399.0
514,广东,440000,02aab221aabc03b9,Sedan,2016,1,1364,1239.0,132.0,399.0
515,广西,450000,02aab221aabc03b9,Sedan,2016,1,125,187.0,132.0,399.0
516,江苏,320000,02aab221aabc03b9,Sedan,2016,1,1709,1084.0,132.0,399.0
517,江西,360000,02aab221aabc03b9,Sedan,2016,1,204,208.0,132.0,399.0
518,河北,130000,02aab221aabc03b9,Sedan,2016,1,325,477.0,132.0,399.0
519,河南,410000,02aab221aabc03b9,Sedan,2016,1,355,570.0,132.0,399.0
520,浙江,330000,02aab221aabc03b9,Sedan,2016,1,1444,918.0,132.0,399.0
521,湖北,420000,02aab221aabc03b9,Sedan,2016,1,264,323.0,132.0,399.0
522,湖南,430000,02aab221aabc03b9,Sedan,2016,1,313,282.0,132.0,399.0
523,福建,350000,02aab221aabc03b9,Sedan,2016,1,456,390.0,132.0,399.0
524,辽宁,210000,02aab221aabc03b9,Sedan,2016,1,231,244.0,132.0,399.0
525,重庆,500000,02aab221aabc03b9,Sedan,2016,1,275,181.0,132.0,399.0
526,陕西,610000,02aab221aabc03b9,Sedan,2016,1,270,259.0,132.0,399.0
527,黑龙江,230000,02aab221aabc03b9,Sedan,2016,1,39,121.0,132.0,399.0
528,上海,310000,5d7fb682edd0f937,SUV,2016,1,379,1106.0,72.0,10.0
529,云南,530000,5d7fb682edd0f937,SUV,2016,1,201,525.0,72.0,10.0
530,内蒙古,150000,5d7fb682edd0f937,SUV,2016,1,103,304.0,72.0,10.0
531,北京,110000,5d7fb682edd0f937,SUV,2016,1,484,1351.0,72.0,10.0
532,四川,510000,5d7fb682edd0f937,SUV,2016,1,426,1483.0,72.0,10.0
533,安徽,340000,5d7fb682edd0f937,SUV,2016,1,228,768.0,72.0,10.0
534,山东,370000,5d7fb682edd0f937,SUV,2016,1,357,1422.0,72.0,10.0
535,山西,140000,5d7fb682edd0f937,SUV,2016,1,99,377.0,72.0,10.0
536,广东,440000,5d7fb682edd0f937,SUV,2016,1,663,1766.0,72.0,10.0
537,广西,450000,5d7fb682edd0f937,SUV,2016,1,110,300.0,72.0,10.0
538,江苏,320000,5d7fb682edd0f937,SUV,2016,1,896,2208.0,72.0,10.0
539,江西,360000,5d7fb682edd0f937,SUV,2016,1,153,395.0,72.0,10.0
540,河北,130000,5d7fb682edd0f937,SUV,2016,1,244,905.0,72.0,10.0
541,河南,410000,5d7fb682edd0f937,SUV,2016,1,199,1214.0,72.0,10.0
542,浙江,330000,5d7fb682edd0f937,SUV,2016,1,771,1846.0,72.0,10.0
543,湖北,420000,5d7fb682edd0f937,SUV,2016,1,287,794.0,72.0,10.0
544,湖南,430000,5d7fb682edd0f937,SUV,2016,1,244,587.0,72.0,10.0
545,福建,350000,5d7fb682edd0f937,SUV,2016,1,300,651.0,72.0,10.0
546,辽宁,210000,5d7fb682edd0f937,SUV,2016,1,163,545.0,72.0,10.0
547,重庆,500000,5d7fb682edd0f937,SUV,2016,1,167,423.0,72.0,10.0
548,陕西,610000,5d7fb682edd0f937,SUV,2016,1,190,660.0,72.0,10.0
549,黑龙江,230000,5d7fb682edd0f937,SUV,2016,1,57,382.0,72.0,10.0
550,上海,310000,a207df29ec9583f0,SUV,2016,1,445,1909.0,134.0,2148.0
551,云南,530000,a207df29ec9583f0,SUV,2016,1,146,1094.0,134.0,2148.0
552,内蒙古,150000,a207df29ec9583f0,SUV,2016,1,75,612.0,134.0,2148.0
553,北京,110000,a207df29ec9583f0,SUV,2016,1,751,2935.0,134.0,2148.0
554,四川,510000,a207df29ec9583f0,SUV,2016,1,405,2756.0,134.0,2148.0
555,安徽,340000,a207df29ec9583f0,SUV,2016,1,197,1372.0,134.0,2148.0
556,山东,370000,a207df29ec9583f0,SUV,2016,1,345,2744.0,134.0,2148.0
557,山西,140000,a207df29ec9583f0,SUV,2016,1,100,724.0,134.0,2148.0
558,广东,440000,a207df29ec9583f0,SUV,2016,1,781,3461.0,134.0,2148.0
559,广西,450000,a207df29ec9583f0,SUV,2016,1,90,592.0,134.0,2148.0
560,江苏,320000,a207df29ec9583f0,SUV,2016,1,839,3978.0,134.0,2148.0
561,江西,360000,a207df29ec9583f0,SUV,2016,1,113,743.0,134.0,2148.0
562,河北,130000,a207df29ec9583f0,SUV,2016,1,230,2120.0,134.0,2148.0
563,河南,410000,a207df29ec9583f0,SUV,2016,1,217,2422.0,134.0,2148.0
564,浙江,330000,a207df29ec9583f0,SUV,2016,1,742,3795.0,134.0,2148.0
565,湖北,420000,a207df29ec9583f0,SUV,2016,1,251,1483.0,134.0,2148.0
566,湖南,430000,a207df29ec9583f0,SUV,2016,1,158,1153.0,134.0,2148.0
567,福建,350000,a207df29ec9583f0,SUV,2016,1,250,1308.0,134.0,2148.0
568,辽宁,210000,a207df29ec9583f0,SUV,2016,1,233,1062.0,134.0,2148.0
569,重庆,500000,a207df29ec9583f0,SUV,2016,1,151,863.0,134.0,2148.0
570,陕西,610000,a207df29ec9583f0,SUV,2016,1,241,1205.0,134.0,2148.0
571,黑龙江,230000,a207df29ec9583f0,SUV,2016,1,65,763.0,134.0,2148.0
572,上海,310000,b4be3a4917289c82,Hatchback,2016,1,185,4502.0,10.0,10.0
573,云南,530000,b4be3a4917289c82,Hatchback,2016,1,48,2061.0,10.0,10.0
574,内蒙古,150000,b4be3a4917289c82,Hatchback,2016,1,30,1483.0,10.0,10.0
575,北京,110000,b4be3a4917289c82,Hatchback,2016,1,175,5290.0,10.0,10.0
576,四川,510000,b4be3a4917289c82,Hatchback,2016,1,142,7699.0,10.0,10.0
577,安徽,340000,b4be3a4917289c82,Hatchback,2016,1,64,3281.0,10.0,10.0
578,山东,370000,b4be3a4917289c82,Hatchback,2016,1,172,7079.0,10.0,10.0
579,山西,140000,b4be3a4917289c82,Hatchback,2016,1,29,1777.0,10.0,10.0
580,广东,440000,b4be3a4917289c82,Hatchback,2016,1,215,7762.0,10.0,10.0
581,广西,450000,b4be3a4917289c82,Hatchback,2016,1,32,1262.0,10.0,10.0
582,江苏,320000,b4be3a4917289c82,Hatchback,2016,1,418,10518.0,10.0,10.0
583,江西,360000,b4be3a4917289c82,Hatchback,2016,1,62,1967.0,10.0,10.0
584,河北,130000,b4be3a4917289c82,Hatchback,2016,1,125,5985.0,10.0,10.0
585,河南,410000,b4be3a4917289c82,Hatchback,2016,1,97,6058.0,10.0,10.0
586,浙江,330000,b4be3a4917289c82,Hatchback,2016,1,325,8762.0,10.0,10.0
587,湖北,420000,b4be3a4917289c82,Hatchback,2016,1,88,3418.0,10.0,10.0
588,湖南,430000,b4be3a4917289c82,Hatchback,2016,1,79,2713.0,10.0,10.0
589,福建,350000,b4be3a4917289c82,Hatchback,2016,1,86,2587.0,10.0,10.0
590,辽宁,210000,b4be3a4917289c82,Hatchback,2016,1,143,2650.0,10.0,10.0
591,重庆,500000,b4be3a4917289c82,Hatchback,2016,1,26,1546.0,10.0,10.0
592,陕西,610000,b4be3a4917289c82,Hatchback,2016,1,70,2629.0,10.0,10.0
593,黑龙江,230000,b4be3a4917289c82,Hatchback,2016,1,13,1903.0,10.0,10.0
594,上海,310000,ef76a85c4b39f693,Sedan,2016,1,699,6186.0,1.0,1810.0
595,云南,530000,ef76a85c4b39f693,Sedan,2016,1,272,3423.0,1.0,1810.0
596,内蒙古,150000,ef76a85c4b39f693,Sedan,2016,1,156,2778.0,1.0,1810.0
597,北京,110000,ef76a85c4b39f693,Sedan,2016,1,802,7936.0,1.0,1810.0
598,四川,510000,ef76a85c4b39f693,Sedan,2016,1,730,11344.0,1.0,1810.0
599,安徽,340000,ef76a85c4b39f693,Sedan,2016,1,402,5572.0,1.0,1810.0
600,山东,370000,ef76a85c4b39f693,Sedan,2016,1,609,11145.0,1.0,1810.0
601,山西,140000,ef76a85c4b39f693,Sedan,2016,1,168,2993.0,1.0,1810.0
602,广东,440000,ef76a85c4b39f693,Sedan,2016,1,883,12357.0,1.0,1810.0
603,广西,450000,ef76a85c4b39f693,Sedan,2016,1,143,1995.0,1.0,1810.0
604,江苏,320000,ef76a85c4b39f693,Sedan,2016,1,1261,15351.0,1.0,1810.0
605,江西,360000,ef76a85c4b39f693,Sedan,2016,1,248,3423.0,1.0,1810.0
606,河北,130000,ef76a85c4b39f693,Sedan,2016,1,460,9548.0,1.0,1810.0
